643,EMMANUEL TV ECUADOR EARTHQUAKE RELIEF,ACRGepB7tw8,2016-04-27T03:37:25+00:00,0:06:41
644,BELIEVING FIRST AND SEEING | T.B. JOSHUA,4xsXq9-syK0,2016-05-09T09:33:48+00:00,0:44:37
645,"BE REVIVED, IN THE NAME OF JESUS!",nqyvPPd0M6k,2016-05-09T22:22:37+00:00,0:04:59
646,REFUSE TO BE OFFENDED | T.B. JOSHUA,WRRuA84GF9s,2016-05-17T00:07:36+00:00,0:46:11
647,EVERY EVIL SPIRIT MUST OBEY!!,cRqWQX197lY,2016-05-17T23:18:45+00:00,0:03:44
648,OUR OWN ROLE | T.B. Joshua,NkMFzjaT7BE,2016-05-19T17:02:26+00:00,0:26:29
649,DEPORTEES RUSH TO T.B. JOSHUA FOR HELP,Y4DgrEcL0rI,2016-05-20T12:52:21+00:00,0:25:44
650,MATCH YOUR ACTION WITH YOUR WORDS | T.B. JOSHUA,Fy0n7NjicA8,2016-05-21T22:17:33+00:00,0:16:48
651,MRI Specialist Healed Of STAGE 4 CANCER!,nuTNB_-9-bY,2016-05-24T11:52:02+00:00,0:52:39
652,KNOWING GOD'S WILL | T.B. Joshua,u5eGbG9-L44,2016-05-30T10:05:22+00:00,0:14:48
653,A SPECIAL MESSAGE ON MY BIRTHDAY - T.B. JOSHUA,mB7jMhJgSYo,2016-06-09T09:44:56+00:00,0:02:08
654,T.B. JOSHUA SENDS 20 TONNES OF RELIEF AID TO ECUADOR!!,YsS9UpxRWrI,2016-06-16T22:32:36+00:00,0:19:07
655,UK TERROR ATTACK!!! | TB Joshua Prophecy,Hp2f_S9tR3c,2016-06-18T15:53:41+00:00,0:02:41
656,NIGERIAN DEPORTEES RUSH TO THE SCOAN,8xCIbCnHX5k,2016-06-21T02:43:56+00:00,0:29:59
657,PROPHET T.B. JOSHUA SPEAKS ON THE EU,mW9jBh7_D4E,2016-06-24T13:22:37+00:00,0:01:06
658,LET GOD TALK TO YOU - T.B. JOSHUA,ovcRSdyX3kY,2016-06-27T02:29:38+00:00,0:21:36
659,IT IS TIME TO RELEASE  YOU!!,4M18vdyMfP0,2016-06-29T18:35:33+00:00,0:03:59
660,Emmanuel TV | BEWARE OF FRAUDSTERS!!,UabQEUgto5Q,2016-07-03T19:56:12+00:00,0:02:47
661,Saudi Arabia Attack Prophecy - TB Joshua,a7B49uAy_Zc,2016-07-04T23:50:08+00:00,0:01:40
662,ALL SOULS UNDER BONDAGE - RECEIVE FREEDOM!,648uA5RKeOU,2016-07-06T13:43:21+00:00,0:01:59
663,FORGET THE PAIN OF THE PAST,n0HNPEzyvEU,2016-07-07T09:48:34+00:00,0:05:15
664,YOU ARE NOT LIKE OTHERS | T.B. JOSHUA,gcC3rZJdJxg,2016-07-07T16:37:25+00:00,0:26:43
665,France Truck Attack Prophecy - TB Joshua,IEGwwJkFaYs,2016-07-15T02:13:20+00:00,0:01:51
666,"KOREA CRUSADE WITH T.B. JOSHUA - COMING SOON, JULY 22, 23",GlrUKHln5Y0,2016-07-20T17:01:52+00:00,0:01:09
667,YOU ARE CREATED TO LEAD!!,xsn8eMbcSl0,2016-07-29T20:59:59+00:00,0:03:10
668,A HOMELESS MILLIONAIRE!!!,kgMeQJcLAWw,2016-08-02T19:45:28+00:00,0:11:19
669,Don't Ignore Your Conscience | T.B. Joshua,oFzIBJOTzO8,2016-08-03T22:08:52+00:00,0:52:05
670,"FIX ME, OH LORD! Mass Prayer With TB Joshua",mGotowbXlf0,2016-08-10T19:00:47+00:00,0:19:52
671,TB Joshua Prophecy On South African Economy,y8f88LPfrYA,2016-08-11T12:30:37+00:00,0:03:11
672,Do NOT Try This At Home!!!,F-aU1tPhux0,2016-08-11T18:58:05+00:00,0:25:36
673,The DOWNFALL Of Lucifer!!!,--NIdlEwO88,2016-08-16T00:30:23+00:00,0:09:19
674,Watch An ATHEIST Perform A MIRACLE!!!,6d3J8rjeOro,2016-08-16T15:42:27+00:00,0:17:05
675,Watch An INSTANT MIRACLE!!!,CpUR8BJxLco,2016-08-17T16:38:07+00:00,0:14:51
676,SHOCKING: Man Living Inside Woman!!!,7MaXKMUXHbs,2016-08-18T16:30:14+00:00,0:10:28
677,CAN YOU WATCH THIS WITHOUT BEING INSPIRED?,uFtamNfRlVM,2016-08-19T18:01:45+00:00,0:33:24
678,Kick Satan OUT!!! Fiery Prayer With TB Joshua,GoiazCBX9JM,2016-08-20T09:53:44+00:00,0:08:38
679,PASTOR By Day; PORN ADDICT By Night!!!,xmPu9i4WH88,2016-08-20T15:17:10+00:00,0:14:07
680,ITALY EARTHQUAKE PROPHECY | TB Joshua,i9CCcoryV3Q,2016-08-24T17:15:29+00:00,0:01:38
681,Pastor Caught Using DEMONIC Powers!!,cU2MicSrSfg,2016-08-25T17:17:24+00:00,0:10:07
682,MUST-WATCH: How To SAVE Your Marriage!!!,Q55rfap_i4s,2016-08-27T22:30:06+00:00,0:43:25
683,"TB Joshua's Visit To Israel, Bethlehem And Greece!",aava4dlcmp0,2016-08-28T07:06:36+00:00,1:20:14
684,"""Your GIRLFRIEND Is In Church While Your WIFE Is At Home!!!""",HQHghs3IsF0,2016-08-30T22:55:36+00:00,0:06:39
685,TB Joshua PRAYS At Paul And Silas' PRISON!,lFZivAmnYLY,2016-08-31T11:17:46+00:00,0:10:24
686,PROPHECY Reveals HIDDEN SECRET!!!,ZO14IV5tWyw,2016-08-31T15:02:33+00:00,0:23:25
687,TB Joshua Crusade In PERU!!!,k180Iv_HkBo,2016-09-01T14:53:01+00:00,0:01:00
688,Meet The Man Who Begs In A WHEELBARROW!,a53jx6L5KeM,2016-09-01T18:01:43+00:00,0:07:01
689,Armed Robber ARRESTED In Church!!!,VYouhxllU9c,2016-09-02T21:18:33+00:00,0:09:30
690,NEVER Give Up: A Video That Will INSPIRE You!!!,QjpjYv1NU4k,2016-09-03T19:40:16+00:00,0:09:23
691,OPEN FLESH CLOSES After PRAYER,-cpsgev2vPc,2016-09-07T11:12:01+00:00,0:11:01
692,Shameful Secrets EXPOSED!,ZbmOWNHisb0,2016-09-08T18:45:54+00:00,0:11:50
693,I GOT MY TATTOOS FROM THE SEA!,kWYjDO8AFes,2016-09-10T09:59:42+00:00,0:12:43
694,WASTED by DRUGS? Watch this!,S_a_66iR5Xs,2016-09-13T21:17:37+00:00,0:22:33
695,How God HEALED Me Through... YOUTUBE!!!,i1GI8w6VNho,2016-09-16T00:02:50+00:00,0:04:35
696,INCREDIBLE MIRACLE Even Doctors Confirmed Was IMPOSSIBLE!,AnGAjLcht30,2016-09-16T20:26:54+00:00,0:10:03
697,EXCLUSIVE: Prophet TB Joshua's ARRIVAL In Peru!,TAWp-wh9KEc,2016-09-23T05:27:30+00:00,0:05:06
698,MY WIFE TRIED TO KILL ME IN MY DREAM!!!,NqAzaP5OOYY,2016-10-08T01:11:39+00:00,0:07:01
699,How TB Joshua's Ministry STARTED!!!,CPP764jfuZk,2016-10-15T14:11:28+00:00,0:04:19
700,Why WOMEN Behave Like MEN!!!,LzZTlDCTT9o,2016-10-17T17:42:58+00:00,0:11:28
701,"MOTHER Sells Her Innocent Son To Ritualists For $1,000!!!",B3Yf3XkapBU,2016-10-17T21:52:21+00:00,0:19:26
702,PRAYER For Deliverance From Evil Spirits!!!,ShmUy2t3X_M,2016-10-19T16:45:12+00:00,0:07:01
703,The Best RELATIONSHIP ADVICE You May Ever Hear!!!,03kp59HZMAI,2016-10-20T20:04:30+00:00,0:32:23
704,You CURSED Your Own Mother! | TB Joshua PROPHECY,g2g6SF4_tXY,2016-10-21T13:48:38+00:00,0:07:21
705,"""My Addiction To MASTURBATION!"" | Pastor Confesses",V_CQii-qkvw,2016-10-22T12:32:09+00:00,0:11:41
706,MALE DEMON Speaks Out Of FEMALE BODY!!,or2bPVfVK14,2016-10-24T19:50:33+00:00,0:04:36
707,DEMONS Are Real: Little Girl POSSESSED!!!,AuSHWAyqabs,2016-10-25T11:33:14+00:00,0:13:43
708,STAY AND COPE WITH GOOD AND HARD TIMES! Prayer with T.B. Joshua,uSRV_7MIEIk,2016-11-11T10:27:33+00:00,0:04:38
709,WATCH GOD Recreate This Decayed Mouth!!!,WpM9sFfIfOU,2016-11-15T13:13:40+00:00,0:25:36
710,GOD'S POWER UNLEASHED ON YOUTUBE | Pray with Prophet T.B. Joshua,K6D-z2cBf_Q,2016-11-16T19:35:40+00:00,0:02:29
711,Prophet T.B. Joshua On The USA Elections,2OEyDEgzDSA,2016-11-19T04:10:58+00:00,0:23:31
712,Need to mature spiritually? WATCH THIS!!!,iy2vbcbdxTs,2016-11-19T04:18:07+00:00,0:25:42
713,A PRAYER TO RESTORE YOUR RELATIONSHIPS - Pray with Prophet TB Joshua,GVp4A8EIblQ,2016-11-21T16:20:19+00:00,0:05:35
714,The DEMONS Behind Breast Cancer!!!,CFkKqJF6Zmk,2016-11-23T13:42:00+00:00,0:12:16
715,'Let God RELEASE You' | This Message Will CHANGE YOUR LIFE!!!,Ls33w69_k-g,2016-11-23T17:13:57+00:00,0:30:35
716,YOUR FAITH WILL NOT FAIL: Two-Day Revival of Restoration,gq_hSWdD1Eo,2016-11-23T23:15:48+00:00,0:00:42
717,MAN CAUGHT WITH DRUGS IN CHURCH!!!,p_mtE_nUwMA,2016-11-24T16:55:39+00:00,0:04:01
718,DOMESTIC ACCIDENT TURNED BAD | Proof that Faith Healing is REAL,STPpo7C97Us,2016-11-25T17:48:39+00:00,0:11:37
719,"""Son of David"" | Spontaneous WORSHIP with SCOAN CHOIR!!",3CaADw-FEg0,2016-12-01T17:41:21+00:00,0:09:00
720,EXPOSED: The Spirit Behind Homosexuality!,1LTZRwHWoko,2016-12-13T09:49:09+00:00,0:14:18
721,PRAYER AGAINST NIGHTMARES with Prophet T.B. Joshua!!!,oWCRmTsi-bA,2016-12-15T16:12:45+00:00,0:02:14
722,SHOCKING: Lying With A CURSED CORPSE!!!,LfsEPe_J8fU,2016-12-17T22:24:55+00:00,1:02:59
723,PROPHETIC MESSAGE FOR 2017 | Prophet T.B. Joshua,W6FmlwlnDP8,2016-12-21T20:01:38+00:00,0:33:09
724,"Before Flying, WATCH THIS PROPHECY!!!",xR2Tqs83kDE,2016-12-22T01:14:20+00:00,0:03:22
725,Merry Christmas From Bethlehem!,X0Ij0LFSB5w,2016-12-22T18:46:35+00:00,0:02:19
726,YOUR FAITH WILL NOT FAIL!!! | Prophet TB Joshua,b3tC0tYlco0,2016-12-27T19:37:42+00:00,0:22:27
727,A NEW BEGINNING - Prayer for 2017 with Prophet T.B. Joshua,PU_YPLKRoF0,2017-01-02T12:50:46+00:00,0:13:03
728,The Girl Who Cried BLOOD!,atHpe-m4C4I,2017-01-03T16:29:18+00:00,0:28:31
729,The VISION God Showed Me For 2017 | Prophet TB Joshua,HOcrJhZUHLQ,2017-01-05T16:06:18+00:00,0:39:22
730,The SECRETS Of My Prayer Life | Prophet TB Joshua,PxNKBmlpyg4,2017-01-13T09:52:50+00:00,0:29:51
731,"""You Drank BLOOD At A Graveyard"" | SHOCKING PROPHECY!",B-JNINp2s-c,2017-01-13T17:10:56+00:00,0:25:18
732,DISCONNECT Yourself From Satan! | TB Joshua Prayer,wkdmLdN2XCw,2017-01-14T13:39:49+00:00,0:02:33
733,This PROPHECY Will Touch Your Heart | TB Joshua,McWeZnraalc,2017-01-14T20:29:15+00:00,0:06:49
734,Satan Turned Me GAY; Jesus Made Me STRAIGHT!,-KkOKEzDqzA,2017-01-16T21:58:52+00:00,0:22:57
735,TB Joshua REVEALS Secret Lady Has NEVER Told Anyone!!!,bKIhyeJ5Jhc,2017-01-17T08:33:08+00:00,0:12:20
736,INCREDIBLE: Wife Forgives Husband's Girlfriend!!!,u5d6rk0CgNM,2017-01-18T16:45:49+00:00,0:29:44
737,The Most SHOCKING Confession You May EVER Hear!!!,cFPY5evt3qU,2017-01-19T17:47:14+00:00,1:06:16
738,WICKED! Children Confess To Killing Their MUM Through Witchcraft!!!,2b1jeRe2_K8,2017-01-20T22:04:33+00:00,1:50:07
739,How To MAINTAIN Whatever God Gives You | TB Joshua,1eIp9v6b31M,2017-01-21T17:34:07+00:00,0:15:32
740,TB Joshua On His Knees Praying For The WORLD!!!,wVg1VslzQSE,2017-01-24T23:29:07+00:00,0:05:35
741,WATCH: Demon Comes PHYSICALLY Out Of Witchcraft 'Charm'!!!,-9BZxjXM9OA,2017-01-26T11:59:06+00:00,0:11:52
742,The Demon Called RAPE!!!,Vr2Sx4K6I4Q,2017-01-26T22:47:44+00:00,0:30:07
743,Disabled German Lady Gets Healed INSTANTLY!!!,7rMPkTJ37lU,2017-01-28T02:55:54+00:00,0:14:07
744,Turning Your MISTAKES Into LESSONS | TB Joshua,QQBdT4q_peo,2017-01-28T17:55:12+00:00,0:32:49
745,Moving Confessions Of A Kenyan PROSTITUTE!,D2sFiQHjMns,2017-01-30T11:51:04+00:00,0:29:06
746,"""You Are NOT Going To Be The Same Again!"" | PRAYER With TB Joshua!",l1P_YQuRNHg,2017-01-31T21:30:45+00:00,0:03:22
747,How To DEAL With DEPRESSION!!!,jhOE1mXaESo,2017-02-01T13:25:41+00:00,0:25:58
748,"""If You Sleep With Me, You Sleep With A SNAKE!!!"" | ALARMING CONFESSION!",IHiz0P5UV-I,2017-02-03T10:33:44+00:00,0:25:39
749,"REVEALED: ""How PORN Destroyed My Affection For Men!!!""",t44afHqULBU,2017-02-08T00:58:40+00:00,0:16:26
750,Give Demons A QUIT NOTICE!!! | PRAYER With TB Joshua!,jLd0uH9RuN4,2017-02-08T16:22:20+00:00,0:05:31
751,JUST WATCH IT... This Sermon Will TRANSFORM Your Life!!!,obGhSHnHtYU,2017-02-10T08:57:55+00:00,0:39:03
752,How To Offer Prayer That WORKS  | INCREDIBLE Revelation!!!,5CS0p4F-5J8,2017-02-14T21:20:17+00:00,0:28:22
753,The Day A High-Class PROSTITUTE Came To Church!!!,svwVulhmGCs,2017-02-16T16:38:23+00:00,1:12:21
754,Is This TB Joshua's MOST ANOINTED Prayer EVER???,mK-p6MVgCu4,2017-02-18T23:46:11+00:00,0:41:20
755,The Most SHOCKING CONFESSION Ever Heard In CHURCH!!!,bScczbICj2c,2017-02-22T10:07:27+00:00,1:09:53
756,"TB Joshua PROPHECY: Buhari's Health, Congo Crisis, Southern Africa!",M6KscDV96U4,2017-02-23T11:37:03+00:00,0:50:03
757,CAN YOU WATCH THIS WITHOUT CRYING???,PJOizofeM9c,2017-02-24T17:51:28+00:00,1:45:28
758,The Day I Married A DEMON!!!,mxa1WQzx648,2017-02-25T16:25:52+00:00,0:29:36
759,"""Let Your Story CHANGE!!!"" | Prayer With TB Joshua",VgW2nM99Bkg,2017-02-27T07:56:32+00:00,0:05:35
760,"Man Turns To SNAKE, Attacks Pastor In CHURCH!!!",74ENNjYAghE,2017-03-01T01:06:14+00:00,0:19:09
761,Important Message For ALL AFRICANS!!! | T.B. Joshua,rETua5MlZPg,2017-03-01T17:07:24+00:00,0:12:46
762,This Message Will Genuinely ENCOURAGE YOU!!!,_hKeQEaHIPs,2017-03-04T22:15:11+00:00,0:30:22
763,ASTONISHING MIRACLE CAUGHT ON CAMERA!!!,C1fSM4faptY,2017-03-07T15:22:33+00:00,0:06:31
764,This REVELATION Will SOLVE Your PROBLEMS!!!,R3BTIs-4i3A,2017-03-08T16:55:25+00:00,0:33:54
765,EXPOSED: How MONEY Hinders MIRACLES!!!,Z-1AOCraSSE,2017-03-09T12:38:35+00:00,0:06:26
766,"""I Thought I Was GOD... And T.B. Joshua Was FAKE!""",Lpac_YOjisc,2017-03-10T19:15:17+00:00,0:22:57
767,DEMONS Are Real... And They HATE This PRAYER!!!,ox7iJ5KsyLA,2017-03-11T10:37:09+00:00,0:12:00
768,DRUGS & DEMONS: The Video Every Addict MUST WATCH!!!,BRMniUksbrA,2017-03-11T22:17:18+00:00,0:37:15
769,The Simple SECRET To Defeat The DEVIL!!!,nN20A1BM-j0,2017-03-13T12:09:16+00:00,0:19:28
770,How To STOP Smoking INSTANTLY!!!,xATT17tVpUE,2017-03-14T23:38:54+00:00,0:30:20
771,THE ANOINTING IS IN THE HOUSE! Use Your Faith To Put A DEMAND On It!,J4_dLTZtejg,2017-03-17T20:43:21+00:00,0:03:26
772,Is Your FAITH Working For You? | T.B. Joshua,7M1n7CV2TWQ,2017-03-18T00:55:07+00:00,0:35:58
773,INCREDIBLE Demonstration Of God's Power | T.B. Joshua,Z173P4OFKU8,2017-03-21T18:55:39+00:00,0:11:07
774,LET LOVE LEAD! | Touching Sermon From T.B. Joshua,lPodhArouhI,2017-03-23T09:44:16+00:00,0:37:41
775,LONDON TERROR ATTACK  2017 | T.B. Joshua Shocking PROPHECY!!!,nxOBOPOepM4,2017-03-23T13:35:24+00:00,0:01:09
776,EXPOSED: Witchcraft In The Church!!!,Ycgv5S1ige4,2017-03-24T19:25:01+00:00,0:15:39
777,"""I Want BLOOD!!!"" | 11 Demons Inside Woman CONFESS!",3gnWXhxAcEY,2017-03-25T14:14:23+00:00,0:22:16
778,The Woman With The Issue Of BLOOD!!!,ipfTQBnr4PU,2017-03-25T21:14:13+00:00,0:09:16
779,YouTube Celebrates With Emmanuel TV!!!,yneg8yNYTYQ,2017-03-27T19:04:34+00:00,0:07:04
780,TRY TO WATCH THIS WITHOUT BEING MOVED!!!,e4-zitxIjwQ,2017-03-28T15:30:22+00:00,0:10:43
781,Demons UNMASKED During Church Service!!!,hzO8JWePy14,2017-03-29T14:40:07+00:00,0:34:03
782,Believe In God WITHOUT Struggling! | TB Joshua,sV94NCsYdc0,2017-03-29T23:10:22+00:00,0:23:39
783,Watch This Wound HEAL After PRAYER!!!,m9qVnvNtvMY,2017-03-30T10:12:55+00:00,0:04:12
784,"EXCLUSIVE! T.B. Joshua In The Holy Land: Jerusalem, Hebron!!!",4srEXQcMQos,2017-03-30T23:52:07+00:00,0:44:21
785,WATCH DEMONS GO WILD!!!,fUJJkltX9rY,2017-03-31T15:01:50+00:00,0:21:27
786,"""Why I Sleep With OLD MEN..."" | Confessions Of A Male PROSTITUTE!",B-zzcSy6uwg,2017-04-04T21:53:59+00:00,0:15:28
787,BOTSWANA EARTHQUAKE PROPHECY | TB Joshua,m9VX4Ecox4o,2017-04-05T00:01:06+00:00,0:01:21
788,MY ADDICTION: A Life-Changing Testimony!!!,FdrTdCyMBX4,2017-04-06T08:22:54+00:00,0:20:22
789,DEEPLY EMOTIONAL Video That Will Make You CRY!,CZq2opaISBE,2017-04-06T16:35:18+00:00,1:02:57
790,LET GO OF YOUR PAST!!! | TB Joshua Sermon,cYLJqQuw2FI,2017-04-07T16:00:28+00:00,0:34:28
791,NORTH KOREA WAR PROPHECY | Prophet TB Joshua,1Wezegdy1l0,2017-04-09T21:48:34+00:00,0:01:24
792,Who Is TB Joshua???,qDKwe4UlFJM,2017-04-11T13:17:59+00:00,0:26:33
793,MASSIVE GAS EXPLOSION AVERTED!!!,afKpSfadNMw,2017-04-12T16:36:45+00:00,0:20:32
794,Why I'm SCARED To Collect OFFERINGS! | TB JOSHUA,f0j4EUhd1EM,2017-04-13T20:11:26+00:00,0:18:07
795,"URGE For Men; LUST For Money | ""Demons Pushed Me To PROSTITUTION!""",Z8LsiBRDX0Y,2017-04-14T18:10:12+00:00,0:17:30
796,"""CONFLICT BETWEEN SUPERPOWER NATIONS"" | TB Joshua Prophecy",9mY3Wf1lG-I,2017-04-14T20:40:20+00:00,0:03:40
797,The Day A STRIPPER Came To CHURCH!!!,Zo9PL3whHto,2017-04-15T22:47:23+00:00,0:24:49
798,"""My Haters Provide FREE ADVERTISING!!!"" | TB Joshua",cP_HSf3Bl8M,2017-04-18T14:19:06+00:00,0:15:48
799,RUSSIAN AIRLINE ACCIDENT PROPHECY | Prophet TB Joshua,EEPQMvTk9s0,2017-04-18T18:52:30+00:00,0:00:58
800,GERMAN TRAIN ATTACK PROPHECY | Prophet TB Joshua,CuvRkwvNXo0,2017-04-18T19:22:08+00:00,0:01:34
801,"TB Joshua Speaks On NORTH KOREA, USA & RUSSIA Tensions!",QYS5iErRRO8,2017-04-18T21:17:16+00:00,0:03:10
802,Why Do Christians Not Feel God's Presence? | TB JOSHUA,3kbVNobELG8,2017-04-19T13:33:21+00:00,0:23:18
803,This Marriage Reconciliation Will MELT YOUR HEART!!!,w6jvJwiu0JQ,2017-04-19T19:33:01+00:00,0:23:40
804,JUST BELIEVE!!! | Mass Prayer With TB Joshua,8nLjZa8tPUk,2017-04-20T21:20:05+00:00,0:33:25
805,SPIRITUAL SEX-CHANGE: 'Male' Inside Female Body!!!,GKgp8g1Jmyc,2017-04-21T14:33:25+00:00,0:31:36
806,LIFE EXPERIENCE: Her Story Will Shock You!!!,CsoqYRqnMqw,2017-04-21T23:22:44+00:00,0:08:31
807,TOUCHING: Rebuilding A Collapsed School In Ecuador!!!,2zjKD2g92Jk,2017-04-22T23:33:15+00:00,0:27:46
808,"""Why People FALL When I Pray For Them..."" | TB JOSHUA",csGcJwiw-pU,2017-04-25T17:08:53+00:00,0:04:27
809,WATCH WHAT HAPPENS: T.B. Joshua PRAYS For This Lady In A Wheelchair!!!,-fVNY-KXk_4,2017-04-26T15:48:45+00:00,0:15:43
810,"Confessions Of LUCIFER: ""The Master DECEIVER""!!!",EkSkPEovQWY,2017-04-27T11:33:36+00:00,0:36:33
811,"""I AM A CHILD OF GOD!!!"" | Prayer With T.B. Joshua",F7AXEtxeGB8,2017-04-27T20:27:20+00:00,0:03:37
812,"""You See DEAD PEOPLE..."" | TB Joshua Prophecy",lKM93-KwqDw,2017-04-28T12:20:38+00:00,0:07:10
813,This EMOTIONAL Video Will Touch Your HEART!,IaW2asJN0PE,2017-04-28T19:00:12+00:00,0:08:23
814,"""You See Demons FACE TO FACE..."" | TB Joshua Prophecy",-gCkNRNYppk,2017-04-29T21:02:21+00:00,0:07:57
815,This Confession Of A Homosexual Will SHOCK YOU!!!,cLSuYn4eXnc,2017-05-02T22:26:44+00:00,0:35:11
816,"MIGRANT CRISIS: Tragic Tales Of Torture, Abuse & Starvation!!!",8017-RS5J8c,2017-05-03T20:15:15+00:00,1:11:56
817,WATCH God Restoring This Hand!!!,oDeTPHF2MSw,2017-05-03T22:48:19+00:00,0:05:00
818,STOP Opening The Door To Satan!!! | PRAYER With TB JOSHUA,1XPY2943xD8,2017-05-04T18:12:52+00:00,0:15:44
819,NEVER STOP DOING GOOD!!!,jL9AiS_QwOY,2017-05-04T23:14:04+00:00,0:26:55
820,IMPOSSIBLE: Baby Turns In Womb As Pastor Prays!!!,Fujz2TGKZeY,2017-05-05T10:58:43+00:00,0:10:56
821,"""NO MAN CAN SATISFY ME!"" | Prostitute Who Sleeps With 30-40 Men Daily!!!",R9BAdrHIUWw,2017-05-07T00:14:01+00:00,0:25:51
822,EMMANUEL MACRON VICTORY IN FRENCH ELECTIONS!!! | TB Joshua Prophecy,hQEf8gDuI14,2017-05-07T21:46:00+00:00,0:02:47
823,You Won't BELIEVE What Demons Pushed This Beautiful Girl To Do!!!,ZPv1qzI9z9U,2017-05-08T10:24:03+00:00,0:25:52
824,"T.B. Joshua's Visit To The Sea Of Galilee, Israel!!!",K_Lv5JrBH9c,2017-05-08T21:01:54+00:00,0:12:17
825,"T.B. Joshua Meets Minister Of Tourism, Chief Rabbi Of Israel!",w9XKqAkDYEo,2017-05-08T21:19:01+00:00,0:12:34
826,This TESTIMONY Will Inspire You!!!,gGC640fQk_Y,2017-05-09T15:59:28+00:00,0:10:39
827,"SPIRITUAL SLAVERY: ""How My Girlfriend Drank My Urine!!!""",0AdfhDYsrxQ,2017-05-09T23:06:24+00:00,0:28:15
828,EXCHANGE OIL FOR TECHNOLOGY | TB Joshua,wapdEJfS5_E,2017-05-10T22:36:14+00:00,0:04:01
829,LITTLE THINGS MEAN A LOT! - Emmanuel TV Charity in Ohio USA,wUrG1j1VqdA,2017-05-13T21:24:43+00:00,0:34:04
830,The WAY OUT FOR YOU HAS COME!!! | Prayer with Prophet T.B. Joshua,wQKWERmKud4,2017-05-16T12:54:01+00:00,0:04:05
831,INCREDIBLE!!! Anus Cancer PROTRUDING From Man's Body VANISHES After Prayer!,Pcb7ZtlQCpI,2017-05-19T15:47:53+00:00,0:22:38
832,Discover the SECRET Of Bringing JESUS ON THE SCENE!,HN_VQEF1_QI,2017-05-19T17:50:13+00:00,0:42:17
833,The RAW Confession Of A Certified CULT BOY!,QjoTs881MPs,2017-05-20T21:22:44+00:00,0:45:59
834,The BABY Who Was PROPHESIED Into Existence!,V0vUJwdeSPQ,2017-05-22T19:49:27+00:00,0:14:38
835,UNSTOPPABLE URINE Meets Its MATCH,KXVFAMRhQYg,2017-05-23T11:13:05+00:00,0:09:14
836,YOU ARE MADE TO OVERCOME! | Prayer with T.B. Joshua,wbjPpLZijxQ,2017-05-23T17:43:09+00:00,0:03:22
837,God Cannot Use a Discouraged Servant | FASCINATING SERMON By Prophet T.B. Joshua,84ccsRPCcPk,2017-05-25T20:56:27+00:00,0:35:17
838,NEW COMPILATION! -  Prophet T.B. Joshua Meets Israeli Dignitaries,DHV0KRHN4uQ,2017-05-26T11:15:39+00:00,0:14:42
839,MUST SEE!!! Bullet And Screw Come Out Of Man's Flesh!,tfRo-gDpfl0,2017-05-30T13:50:40+00:00,0:10:43
840,IT'S ALL ABOUT HEART | A Must Hear Message from Prophet T.B. Joshua - South Korea Crusade Day 2,zDt6WRLkHto,2017-05-30T23:21:42+00:00,0:28:13
841,WATCH: Fractured Body Reconstructed By The POWER OF GOD!!!,kTiTNqnyrWo,2017-05-30T23:54:00+00:00,0:14:14
842,WOW!!! Husband & Wife Miraculously Healed At The Same Time!,80LjAQTN7TI,2017-05-31T23:48:35+00:00,0:04:42
843,CARRY HEAVEN ALONG!!! Prayer with Prophet T.B. Joshua,cbPaH_C2K9s,2017-06-02T16:16:24+00:00,0:03:30
844,LIVING WITH DEPRESSION? See the SOLUTION Here!!!,qMJFtWcA9-M,2017-06-08T01:37:01+00:00,0:11:27
845,I SOLD MY THINGS FOR DRUGS - T.B. Joshua's Prophecy Goes To The Bitter Root,EQU4Jz402OA,2017-06-08T11:03:51+00:00,0:07:53
846,"If You Don't Believe In Miracles, WATCH THIS!!!",zcle1xtePU8,2017-06-10T10:15:49+00:00,0:12:44
847,IF YOU HAVE A DREAM... - Happy Birthday Prophet T.B. Joshua,3akYB7lHLvg,2017-06-12T17:09:09+00:00,0:00:46
848,"""...JESUS TOOK CARE OF THE BREADTH OF MY SUCCESS"" - Happy Birthday Prophet T.B. Joshua",bjs_i2wopFs,2017-06-12T17:41:26+00:00,0:00:48
849,BEFORE YOU SMOKE YOUR NEXT BLUNT WATCH THIS!!!,JBzKQY8Fcqo,2017-06-13T15:52:28+00:00,0:31:46
850,GIRL BORN DEAF HEARS FOR THE FIRST TIME!,HPpAUjI9lJI,2017-06-14T19:45:23+00:00,0:11:42
851,KICK THE DEVIL OUT OF YOUR LIFE!!! | Prayer With T.B. Joshua,nEKC6ELoL2E,2017-06-14T22:01:31+00:00,0:04:05
852,A SELF-HARM Story That Will MOVE YOU!!!,Du6czv7C_uM,2017-06-18T22:01:32+00:00,0:36:30
853,"""I LOVE MY WIFE AGAIN!"" | How To RESTORE Your Marriage!",PosS51Taje0,2017-06-20T22:38:38+00:00,1:16:14
854,GOD'S WORD IS SPIRIT | Enlightening Message from T.B. Joshua,9A4SuWQ3cTw,2017-06-21T17:13:28+00:00,0:21:09
855,"""I Can Seduce ANY Man!"" | PROFESSIONAL PROSTITUTE",MGOyjeW4nzI,2017-06-23T23:07:10+00:00,0:38:37
856,RAW CHARITY: T.B. Joshua As You Have NEVER Seen Him!!!,V4lftwj89rQ,2017-06-24T12:15:25+00:00,1:53:27
